Dot Point Measurements

Generated: Wednesday 25 September 2024 15:02:35

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	campaignid	relief_annotated	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	level_2	level_3	level_4	level_5	scientific	qualifiers			Radius %
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		1214	3644											2023-09_Dampier_BOSS	yes	DM-DC-006	1													88.0
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		1483	3644											2023-09_Dampier_BOSS	yes	DM-DC-006	1													90.1
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		1752	3644											2023-09_Dampier_BOSS	yes	DM-DC-006	1													94.2
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		2021	3644											2023-09_Dampier_BOSS	yes	DM-DC-006	1					Relief	Flat		0					100.0
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		139	197											2023-09_Dampier_BOSS	yes	DM-DC-008	1													100.0
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		408	197											2023-09_Dampier_BOSS	yes	DM-DC-008	1													94.2
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		677	197											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					90.1
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		946	197											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					88.0
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1214	197											2023-09_Dampier_BOSS	yes	DM-DC-008	1													88.0
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1483	197											2023-09_Dampier_BOSS	yes	DM-DC-008	1													90.1
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1752	197											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					94.2
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		2021	197											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					100.0
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		139	580											2023-09_Dampier_BOSS	yes	DM-DC-008	1													83.4
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		408	580											2023-09_Dampier_BOSS	yes	DM-DC-008	1													76.4
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		677	580											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					71.3
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		946	580											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					68.6
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1214	580											2023-09_Dampier_BOSS	yes	DM-DC-008	1													68.6
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1483	580											2023-09_Dampier_BOSS	yes	DM-DC-008	1													71.3
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1752	580											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					76.4
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		2021	580											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					83.4
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		139	963											2023-09_Dampier_BOSS	yes	DM-DC-008	1													68.4
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		408	963											2023-09_Dampier_BOSS	yes	DM-DC-008	1													59.6
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		677	963											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					52.9
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		946	963											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					49.2
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1214	963											2023-09_Dampier_BOSS	yes	DM-DC-008	1													49.2
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1483	963											2023-09_Dampier_BOSS	yes	DM-DC-008	1													52.9
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1752	963											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					59.6
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		2021	963											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					68.4
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		139	1346											2023-09_Dampier_BOSS	yes	DM-DC-008	1													56.1
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		408	1346											2023-09_Dampier_BOSS	yes	DM-DC-008	1													45.0
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		677	1346											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					35.7
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		946	1346											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					30.0
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1214	1346											2023-09_Dampier_BOSS	yes	DM-DC-008	1													30.0
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1483	1346											2023-09_Dampier_BOSS	yes	DM-DC-008	1													35.7
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1752	1346											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					45.0
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		2021	1346											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					56.1
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		139	1729											2023-09_Dampier_BOSS	yes	DM-DC-008	1													48.9
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		408	1729											2023-09_Dampier_BOSS	yes	DM-DC-008	1													35.6
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		677	1729											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					22.7
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		946	1729											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					11.9
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1214	1729											2023-09_Dampier_BOSS	yes	DM-DC-008	1													11.9
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1483	1729											2023-09_Dampier_BOSS	yes	DM-DC-008	1													22.7
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1752	1729											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					35.6
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		2021	1729											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					48.9
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		139	2112											2023-09_Dampier_BOSS	yes	DM-DC-008	1													48.9
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		408	2112											2023-09_Dampier_BOSS	yes	DM-DC-008	1													35.6
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		677	2112											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					22.7
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		946	2112											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					11.9
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1214	2112											2023-09_Dampier_BOSS	yes	DM-DC-008	1													11.9
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1483	2112											2023-09_Dampier_BOSS	yes	DM-DC-008	1													22.7
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1752	2112											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					35.6
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		2021	2112											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					48.9
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		139	2495											2023-09_Dampier_BOSS	yes	DM-DC-008	1													56.1
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		408	2495											2023-09_Dampier_BOSS	yes	DM-DC-008	1													45.0
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		677	2495											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					35.7
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		946	2495											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					30.0
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1214	2495											2023-09_Dampier_BOSS	yes	DM-DC-008	1													30.0
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1483	2495											2023-09_Dampier_BOSS	yes	DM-DC-008	1													35.7
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1752	2495											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					45.0
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		2021	2495											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					56.1
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		139	2878											2023-09_Dampier_BOSS	yes	DM-DC-008	1													68.4
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		408	2878											2023-09_Dampier_BOSS	yes	DM-DC-008	1													59.6
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		677	2878											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					52.9
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		946	2878											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					49.2
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1214	2878											2023-09_Dampier_BOSS	yes	DM-DC-008	1													49.2
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1483	2878											2023-09_Dampier_BOSS	yes	DM-DC-008	1													52.9
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1752	2878											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					59.6
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		2021	2878											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					68.4
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		139	3261											2023-09_Dampier_BOSS	yes	DM-DC-008	1													83.4
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		408	3261											2023-09_Dampier_BOSS	yes	DM-DC-008	1													76.4
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		677	3261											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					71.3
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		946	3261											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					68.6
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1214	3261											2023-09_Dampier_BOSS	yes	DM-DC-008	1													68.6
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1483	3261											2023-09_Dampier_BOSS	yes	DM-DC-008	1													71.3
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1752	3261											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					76.4
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		2021	3261											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					83.4
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		139	3644											2023-09_Dampier_BOSS	yes	DM-DC-008	1													100.0
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		408	3644											2023-09_Dampier_BOSS	yes	DM-DC-008	1													94.2
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		677	3644											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					90.1
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		946	3644											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					88.0
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1214	3644											2023-09_Dampier_BOSS	yes	DM-DC-008	1													88.0
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1483	3644											2023-09_Dampier_BOSS	yes	DM-DC-008	1													90.1
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		1752	3644											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					94.2
20230920_01_DM-DC-008_01_20230920_01_T_0005_0001.mp4_0052200.jpg	      0		2021	3644											2023-09_Dampier_BOSS	yes	DM-DC-008	1					Relief	Flat		0					100.0
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		139	197											2023-09_Dampier_BOSS	yes	DM-DC-010	1													100.0
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		408	197											2023-09_Dampier_BOSS	yes	DM-DC-010	1													94.2
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		677	197											2023-09_Dampier_BOSS	yes	DM-DC-010	1					Relief	Flat		0					90.1
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		946	197											2023-09_Dampier_BOSS	yes	DM-DC-010	1					Relief	Flat		0					88.0
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		1214	197											2023-09_Dampier_BOSS	yes	DM-DC-010	1													88.0
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		1483	197											2023-09_Dampier_BOSS	yes	DM-DC-010	1													90.1
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		1752	197											2023-09_Dampier_BOSS	yes	DM-DC-010	1					Relief	Flat		0					94.2
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		2021	197											2023-09_Dampier_BOSS	yes	DM-DC-010	1					Relief	Flat		0					100.0
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		139	580											2023-09_Dampier_BOSS	yes	DM-DC-010	1													83.4
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		408	580											2023-09_Dampier_BOSS	yes	DM-DC-010	1													76.4
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		677	580											2023-09_Dampier_BOSS	yes	DM-DC-010	1					Relief	Flat		0					71.3
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		946	580											2023-09_Dampier_BOSS	yes	DM-DC-010	1					Relief	Flat		0					68.6
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		1214	580											2023-09_Dampier_BOSS	yes	DM-DC-010	1													68.6
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		1483	580											2023-09_Dampier_BOSS	yes	DM-DC-010	1													71.3
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		1752	580											2023-09_Dampier_BOSS	yes	DM-DC-010	1					Relief	Flat		0					76.4
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		2021	580											2023-09_Dampier_BOSS	yes	DM-DC-010	1					Relief	Flat		0					83.4
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		139	963											2023-09_Dampier_BOSS	yes	DM-DC-010	1													68.4
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		408	963											2023-09_Dampier_BOSS	yes	DM-DC-010	1													59.6
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		677	963											2023-09_Dampier_BOSS	yes	DM-DC-010	1					Relief	Flat		0					52.9
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		946	963											2023-09_Dampier_BOSS	yes	DM-DC-010	1					Relief	Flat		0					49.2
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		1214	963											2023-09_Dampier_BOSS	yes	DM-DC-010	1													49.2
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		1483	963											2023-09_Dampier_BOSS	yes	DM-DC-010	1													52.9
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		1752	963											2023-09_Dampier_BOSS	yes	DM-DC-010	1					Relief	Flat		0					59.6
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		2021	963											2023-09_Dampier_BOSS	yes	DM-DC-010	1					Relief	Flat		0					68.4
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		139	1346											2023-09_Dampier_BOSS	yes	DM-DC-010	1													56.1
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		408	1346											2023-09_Dampier_BOSS	yes	DM-DC-010	1													45.0
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		677	1346											2023-09_Dampier_BOSS	yes	DM-DC-010	1					Relief	Flat		0					35.7
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		946	1346											2023-09_Dampier_BOSS	yes	DM-DC-010	1					Relief	Flat		0					30.0
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		1214	1346											2023-09_Dampier_BOSS	yes	DM-DC-010	1													30.0
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		1483	1346											2023-09_Dampier_BOSS	yes	DM-DC-010	1													35.7
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		1752	1346											2023-09_Dampier_BOSS	yes	DM-DC-010	1					Relief	Flat		0					45.0
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		2021	1346											2023-09_Dampier_BOSS	yes	DM-DC-010	1					Relief	Flat		0					56.1
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		139	1729											2023-09_Dampier_BOSS	yes	DM-DC-010	1													48.9
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		408	1729											2023-09_Dampier_BOSS	yes	DM-DC-010	1													35.6
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		677	1729											2023-09_Dampier_BOSS	yes	DM-DC-010	1					Relief	Flat		0					22.7
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		946	1729											2023-09_Dampier_BOSS	yes	DM-DC-010	1					Relief	Flat		0					11.9
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		1214	1729											2023-09_Dampier_BOSS	yes	DM-DC-010	1													11.9
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		1483	1729											2023-09_Dampier_BOSS	yes	DM-DC-010	1													22.7
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		1752	1729											2023-09_Dampier_BOSS	yes	DM-DC-010	1					Relief	Flat		0					35.6
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		2021	1729											2023-09_Dampier_BOSS	yes	DM-DC-010	1					Relief	Flat		0					48.9
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		139	2112											2023-09_Dampier_BOSS	yes	DM-DC-010	1													48.9
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		408	2112											2023-09_Dampier_BOSS	yes	DM-DC-010	1													35.6
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		677	2112											2023-09_Dampier_BOSS	yes	DM-DC-010	1					Relief	Flat		0					22.7
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		946	2112											2023-09_Dampier_BOSS	yes	DM-DC-010	1					Relief	Flat		0					11.9
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		1214	2112											2023-09_Dampier_BOSS	yes	DM-DC-010	1													11.9
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		1483	2112											2023-09_Dampier_BOSS	yes	DM-DC-010	1													22.7
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		1752	2112											2023-09_Dampier_BOSS	yes	DM-DC-010	1					Relief	Flat		0					35.6
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		2021	2112											2023-09_Dampier_BOSS	yes	DM-DC-010	1					Relief	Flat		0					48.9
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		139	2495											2023-09_Dampier_BOSS	yes	DM-DC-010	1													56.1
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		408	2495											2023-09_Dampier_BOSS	yes	DM-DC-010	1													45.0
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		677	2495											2023-09_Dampier_BOSS	yes	DM-DC-010	1					Relief	Flat		0					35.7
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		946	2495											2023-09_Dampier_BOSS	yes	DM-DC-010	1					Relief	Flat		0					30.0
20230920_01_DM-DC-010_01_20230920_01_T_0002_0001.mp4_0045885.jpg	      0		1214	2495											2023-09_Dampier_BOSS	yes	DM-DC-010	1													30.0
